task_type	task_name	url	description	tag	external_id	external_id_old
/common/topic	Dallas Mavericks waived guard John Jenkins.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Dallas Mavericks waived guard John Jenkins. # Transaction_Date: 2016-02-22 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20160222#Waive 972161#Dallas Mavericks waived guard John Jenkins.	20160222#Waive 972161 #1610612742.0#Dallas Mavericks waived guard John Jenkins.
/common/topic	Dallas Mavericks waived guard Tu Holloway.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Dallas Mavericks waived guard Tu Holloway. # Transaction_Date: 2015-10-24 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20151024#Waive 958001#Dallas Mavericks waived guard Tu Holloway.	20151024#Waive 958001 #1610612742.0#Dallas Mavericks waived guard Tu Holloway.
/common/topic	Denver Nuggets re-signed center Nikola Jokic to a Contract.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets re-signed center Nikola Jokic to a Contract. # Transaction_Date: 2015-07-12 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20150712#Signing 945083#Denver Nuggets re-signed center Nikola Jokic to a Contract.	20150712#Signing 945083 #1610612743.0#Denver Nuggets re-signed center Nikola Jokic to a Contract.
/common/topic	Denver Nuggets re-signed forward Danilo Gallinari to a Veteran Extension.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets re-signed forward Danilo Gallinari to a Veteran Extension. # Transaction_Date: 2015-08-02 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20150802#Signing 945811#Denver Nuggets re-signed forward Danilo Gallinari to a Veteran Extension.	20150802#Signing 945811 #1610612743.0#Denver Nuggets re-signed forward Danilo Gallinari to a Veteran Extension.
/common/topic	Denver Nuggets re-signed forward Wilson Chandler to a Veteran Extension.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets re-signed forward Wilson Chandler to a Veteran Extension. # Transaction_Date: 2015-07-13 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20150713#Signing 945079#Denver Nuggets re-signed forward Wilson Chandler to a Veteran Extension.	20150713#Signing 945079 #1610612743.0#Denver Nuggets re-signed forward Wilson Chandler to a Veteran Extension.
/common/topic	Denver Nuggets re-signed guard Emmanuel Mudiay to a Rookie Scale Contract.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets re-signed guard Emmanuel Mudiay to a Rookie Scale Contract. # Transaction_Date: 2015-07-27 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20150727#Signing 945540#Denver Nuggets re-signed guard Emmanuel Mudiay to a Rookie Scale Contract.	20150727#Signing 945540 #1610612743.0#Denver Nuggets re-signed guard Emmanuel Mudiay to a Rookie Scale Contract.
/common/topic	Denver Nuggets re-signed guard Will Barton to a Contract.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets re-signed guard Will Barton to a Contract. # Transaction_Date: 2015-07-23 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20150723#Signing 945344#Denver Nuggets re-signed guard Will Barton to a Contract.	20150723#Signing 945344 #1610612743.0#Denver Nuggets re-signed guard Will Barton to a Contract.
/common/topic	Denver Nuggets received draft consideration from Houston Rockets.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets received draft consideration from Houston Rockets. # Transaction_Date: 2015-07-20 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20150720#Trade 2015013#Denver Nuggets received draft consideration from Houston Rockets.	20150720#Trade 2015013 #1610612743.0#Denver Nuggets received draft consideration from Houston Rockets.
/common/topic	Denver Nuggets received draft consideration from Oklahoma City Thunder.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets received draft consideration from Oklahoma City Thunder. # Transaction_Date: 2016-02-18 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20160218#Trade 2015039#Denver Nuggets received draft consideration from Oklahoma City Thunder.	20160218#Trade 2015039 #1610612743.0#Denver Nuggets received draft consideration from Oklahoma City Thunder.
/common/topic	Denver Nuggets received forward Joey Dorsey from Houston Rockets.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets received forward Joey Dorsey from Houston Rockets. # Transaction_Date: 2015-07-20 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20150720#Trade 2015013#Denver Nuggets received forward Joey Dorsey from Houston Rockets.	20150720#Trade 2015013 #1610612743.0#Denver Nuggets received forward Joey Dorsey from Houston Rockets.
/common/topic	Denver Nuggets received forward Kostas Papanikolaou from Houston Rockets.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets received forward Kostas Papanikolaou from Houston Rockets. # Transaction_Date: 2015-07-20 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20150720#Trade 2015013#Denver Nuggets received forward Kostas Papanikolaou from Houston Rockets.	20150720#Trade 2015013 #1610612743.0#Denver Nuggets received forward Kostas Papanikolaou from Houston Rockets.
/common/topic	Denver Nuggets received forward Steve Novak from Oklahoma City Thunder.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets received forward Steve Novak from Oklahoma City Thunder. # Transaction_Date: 2016-02-18 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20160218#Trade 2015039#Denver Nuggets received forward Steve Novak from Oklahoma City Thunder.	20160218#Trade 2015039 #1610612743.0#Denver Nuggets received forward Steve Novak from Oklahoma City Thunder.
/common/topic	Denver Nuggets received guard DJ Augustin from Oklahoma City Thunder.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets received guard DJ Augustin from Oklahoma City Thunder. # Transaction_Date: 2016-02-18 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20160218#Trade 2015039#Denver Nuggets received guard DJ Augustin from Oklahoma City Thunder.	20160218#Trade 2015039 #1610612743.0#Denver Nuggets received guard DJ Augustin from Oklahoma City Thunder.
/common/topic	Denver Nuggets received guard Nick Johnson from Houston Rockets.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets received guard Nick Johnson from Houston Rockets. # Transaction_Date: 2015-07-20 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20150720#Trade 2015013#Denver Nuggets received guard Nick Johnson from Houston Rockets.	20150720#Trade 2015013 #1610612743.0#Denver Nuggets received guard Nick Johnson from Houston Rockets.
/common/topic	Denver Nuggets received guard Pablo Prigioni from Houston Rockets.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets received guard Pablo Prigioni from Houston Rockets. # Transaction_Date: 2015-07-20 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20150720#Trade 2015013#Denver Nuggets received guard Pablo Prigioni from Houston Rockets.	20150720#Trade 2015013 #1610612743.0#Denver Nuggets received guard Pablo Prigioni from Houston Rockets.
/common/topic	Denver Nuggets signed forward Darrell Arthur to a Contract.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets signed forward Darrell Arthur to a Contract. # Transaction_Date: 2015-08-07 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20150807#Signing 945937#Denver Nuggets signed forward Darrell Arthur to a Contract.	20150807#Signing 945937 #1610612743.0#Denver Nuggets signed forward Darrell Arthur to a Contract.
/common/topic	Denver Nuggets signed forward JaKarr Sampson to a Rest-of-Season Contract.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets signed forward JaKarr Sampson to a Rest-of-Season Contract. # Transaction_Date: 2016-02-22 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20160222#Signing 972145#Denver Nuggets signed forward JaKarr Sampson to a Rest-of-Season Contract.	20160222#Signing 972145 #1610612743.0#Denver Nuggets signed forward JaKarr Sampson to a Rest-of-Season Contract.
/common/topic	Denver Nuggets signed forward Kostas Papanikolaou to a Contract.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets signed forward Kostas Papanikolaou to a Contract. # Transaction_Date: 2015-11-05 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20151105#Signing 959461#Denver Nuggets signed forward Kostas Papanikolaou to a Contract.	20151105#Signing 959461 #1610612743.0#Denver Nuggets signed forward Kostas Papanikolaou to a Contract.
/common/topic	Denver Nuggets signed forward Mike Miller to a Contract.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets signed forward Mike Miller to a Contract. # Transaction_Date: 2015-09-30 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20150930#Signing 956829#Denver Nuggets signed forward Mike Miller to a Contract.	20150930#Signing 956829 #1610612743.0#Denver Nuggets signed forward Mike Miller to a Contract.
/common/topic	Denver Nuggets signed guard Axel Toupane to a 10-Day Contract.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets signed guard Axel Toupane to a 10-Day Contract. # Transaction_Date: 2016-03-03 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20160303#Signing 972507#Denver Nuggets signed guard Axel Toupane to a 10-Day Contract.	20160303#Signing 972507 #1610612743.0#Denver Nuggets signed guard Axel Toupane to a 10-Day Contract.
/common/topic	Denver Nuggets signed guard Axel Toupane to a 10-Day Contract.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets signed guard Axel Toupane to a 10-Day Contract. # Transaction_Date: 2016-03-14 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20160314#Signing 972960#Denver Nuggets signed guard Axel Toupane to a 10-Day Contract.	20160314#Signing 972960 #1610612743.0#Denver Nuggets signed guard Axel Toupane to a 10-Day Contract.
/common/topic	Denver Nuggets signed guard Axel Toupane to a Rest-of-Season Contract.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets signed guard Axel Toupane to a Rest-of-Season Contract. # Transaction_Date: 2016-03-24 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20160324#Signing 973241#Denver Nuggets signed guard Axel Toupane to a Rest-of-Season Contract.	20160324#Signing 973241 #1610612743.0#Denver Nuggets signed guard Axel Toupane to a Rest-of-Season Contract.
/common/topic	Denver Nuggets signed guard Jameer Nelson to a Contract.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets signed guard Jameer Nelson to a Contract. # Transaction_Date: 2015-07-12 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20150712#Signing 945084#Denver Nuggets signed guard Jameer Nelson to a Contract.	20150712#Signing 945084 #1610612743.0#Denver Nuggets signed guard Jameer Nelson to a Contract.
/common/topic	Denver Nuggets signed guard Sean Kilpatrick to a 10-Day Contract.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets signed guard Sean Kilpatrick to a 10-Day Contract. # Transaction_Date: 2016-01-12 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20160112#Signing 961922#Denver Nuggets signed guard Sean Kilpatrick to a 10-Day Contract.	20160112#Signing 961922 #1610612743.0#Denver Nuggets signed guard Sean Kilpatrick to a 10-Day Contract.
/common/topic	Denver Nuggets signed guard Sean Kilpatrick to a 10-Day Contract.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets signed guard Sean Kilpatrick to a 10-Day Contract. # Transaction_Date: 2016-01-23 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20160123#Signing 962142#Denver Nuggets signed guard Sean Kilpatrick to a 10-Day Contract.	20160123#Signing 962142 #1610612743.0#Denver Nuggets signed guard Sean Kilpatrick to a 10-Day Contract.
/common/topic	Denver Nuggets waived center Oleksiy Pecherov.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets waived center Oleksiy Pecherov. # Transaction_Date: 2015-10-23 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20151023#Waive 957859#Denver Nuggets waived center Oleksiy Pecherov.	20151023#Waive 957859 #1610612743.0#Denver Nuggets waived center Oleksiy Pecherov.
/common/topic	Denver Nuggets waived forward JJ Hickson.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets waived forward JJ Hickson. # Transaction_Date: 2016-02-19 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20160219#Waive 972074#Denver Nuggets waived forward JJ Hickson.	20160219#Waive 972074 #1610612743.0#Denver Nuggets waived forward JJ Hickson.
/common/topic	Denver Nuggets waived forward Joey Dorsey.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets waived forward Joey Dorsey. # Transaction_Date: 2015-08-18 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20150818#Waive 945993#Denver Nuggets waived forward Joey Dorsey.	20150818#Waive 945993 #1610612743.0#Denver Nuggets waived forward Joey Dorsey.
/common/topic	Denver Nuggets waived forward Kostas Papanikolaou.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets waived forward Kostas Papanikolaou. # Transaction_Date: 2015-09-25 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20150925#Waive 946186#Denver Nuggets waived forward Kostas Papanikolaou.	20150925#Waive 946186 #1610612743.0#Denver Nuggets waived forward Kostas Papanikolaou.
/common/topic	Denver Nuggets waived forward Kostas Papanikolaou.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets waived forward Kostas Papanikolaou. # Transaction_Date: 2016-01-07 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20160107#Waive 961770#Denver Nuggets waived forward Kostas Papanikolaou.	20160107#Waive 961770 #1610612743.0#Denver Nuggets waived forward Kostas Papanikolaou.
/common/topic	Denver Nuggets waived forward Steve Novak.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets waived forward Steve Novak. # Transaction_Date: 2016-02-19 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20160219#Waive 972075#Denver Nuggets waived forward Steve Novak.	20160219#Waive 972075 #1610612743.0#Denver Nuggets waived forward Steve Novak.
/common/topic	Denver Nuggets waived guard Devin Sweetney.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets waived guard Devin Sweetney. # Transaction_Date: 2015-10-23 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20151023#Waive 957860#Denver Nuggets waived guard Devin Sweetney.	20151023#Waive 957860 #1610612743.0#Denver Nuggets waived guard Devin Sweetney.
/common/topic	Denver Nuggets waived guard Erick Green.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets waived guard Erick Green. # Transaction_Date: 2015-11-05 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20151105#Waive 959466#Denver Nuggets waived guard Erick Green.	20151105#Waive 959466 #1610612743.0#Denver Nuggets waived guard Erick Green.
/common/topic	Denver Nuggets waived guard Jamaal Franklin.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets waived guard Jamaal Franklin. # Transaction_Date: 2015-07-12 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20150712#Waive 945081#Denver Nuggets waived guard Jamaal Franklin.	20150712#Waive 945081 #1610612743.0#Denver Nuggets waived guard Jamaal Franklin.
/common/topic	Denver Nuggets waived guard Matt Janning.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets waived guard Matt Janning. # Transaction_Date: 2015-10-15 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20151015#Waive 957533#Denver Nuggets waived guard Matt Janning.	20151015#Waive 957533 #1610612743.0#Denver Nuggets waived guard Matt Janning.
/common/topic	Denver Nuggets waived guard Nick Johnson.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets waived guard Nick Johnson. # Transaction_Date: 2015-10-24 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20151024#Waive 958003#Denver Nuggets waived guard Nick Johnson.	20151024#Waive 958003 #1610612743.0#Denver Nuggets waived guard Nick Johnson.
/common/topic	Denver Nuggets waived guard Pablo Prigioni.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Denver Nuggets waived guard Pablo Prigioni. # Transaction_Date: 2015-07-20 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20150720#Waive 945311#Denver Nuggets waived guard Pablo Prigioni.	20150720#Waive 945311 #1610612743.0#Denver Nuggets waived guard Pablo Prigioni.
/common/topic	Detroit Pistons re-signed forward Stanley Johnson to a Rookie Scale Contract.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Detroit Pistons re-signed forward Stanley Johnson to a Rookie Scale Contract. # Transaction_Date: 2015-07-22 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20150722#Signing 945316#Detroit Pistons re-signed forward Stanley Johnson to a Rookie Scale Contract.	20150722#Signing 945316 #1610612765.0#Detroit Pistons re-signed forward Stanley Johnson to a Rookie Scale Contract.
/common/topic	Detroit Pistons re-signed guard Darrun Hilliard to a Contract.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Detroit Pistons re-signed guard Darrun Hilliard to a Contract. # Transaction_Date: 2015-07-20 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20150720#Signing 945299#Detroit Pistons re-signed guard Darrun Hilliard to a Contract.	20150720#Signing 945299 #1610612765.0#Detroit Pistons re-signed guard Darrun Hilliard to a Contract.
/common/topic	Detroit Pistons re-signed guard Reggie Jackson to a Contract.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Detroit Pistons re-signed guard Reggie Jackson to a Contract. # Transaction_Date: 2015-07-20 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20150720#Signing 945304#Detroit Pistons re-signed guard Reggie Jackson to a Contract.	20150720#Signing 945304 #1610612765.0#Detroit Pistons re-signed guard Reggie Jackson to a Contract.
/common/topic	Detroit Pistons received forward Danny Granger from Phoenix Suns.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Detroit Pistons received forward Danny Granger from Phoenix Suns. # Transaction_Date: 2015-07-09 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20150709#Trade 2015002#Detroit Pistons received forward Danny Granger from Phoenix Suns.	20150709#Trade 2015002 #1610612765.0#Detroit Pistons received forward Danny Granger from Phoenix Suns.
/common/topic	Detroit Pistons received forward Donatas Motiejunas from Houston Rockets.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Detroit Pistons received forward Donatas Motiejunas from Houston Rockets. # Transaction_Date: 2016-02-18 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20160218#Trade 2015036#Detroit Pistons received forward Donatas Motiejunas from Houston Rockets.	20160218#Trade 2015036 #1610612765.0#Detroit Pistons received forward Donatas Motiejunas from Houston Rockets.
/common/topic	Detroit Pistons received forward Marcus Morris from Phoenix Suns.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Detroit Pistons received forward Marcus Morris from Phoenix Suns. # Transaction_Date: 2015-07-09 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20150709#Trade 2015002#Detroit Pistons received forward Marcus Morris from Phoenix Suns.	20150709#Trade 2015002 #1610612765.0#Detroit Pistons received forward Marcus Morris from Phoenix Suns.
/common/topic	Detroit Pistons received forward Reggie Bullock from Phoenix Suns.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Detroit Pistons received forward Reggie Bullock from Phoenix Suns. # Transaction_Date: 2015-07-09 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20150709#Trade 2015002#Detroit Pistons received forward Reggie Bullock from Phoenix Suns.	20150709#Trade 2015002 #1610612765.0#Detroit Pistons received forward Reggie Bullock from Phoenix Suns.
/common/topic	Detroit Pistons received forward Tobias Harris from Orlando Magic.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Detroit Pistons received forward Tobias Harris from Orlando Magic. # Transaction_Date: 2016-02-16 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20160216#Trade 2015029#Detroit Pistons received forward Tobias Harris from Orlando Magic.	20160216#Trade 2015029 #1610612765.0#Detroit Pistons received forward Tobias Harris from Orlando Magic.
/common/topic	Detroit Pistons received guard Marcus Thornton from Houston Rockets.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Detroit Pistons received guard Marcus Thornton from Houston Rockets. # Transaction_Date: 2016-02-18 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20160218#Trade 2015036#Detroit Pistons received guard Marcus Thornton from Houston Rockets.	20160218#Trade 2015036 #1610612765.0#Detroit Pistons received guard Marcus Thornton from Houston Rockets.
/common/topic	Detroit Pistons received guard Steve Blake from Brooklyn Nets.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Detroit Pistons received guard Steve Blake from Brooklyn Nets. # Transaction_Date: 2015-07-13 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20150713#Trade 2015010#Detroit Pistons received guard Steve Blake from Brooklyn Nets.	20150713#Trade 2015010 #1610612765.0#Detroit Pistons received guard Steve Blake from Brooklyn Nets.
/common/topic	Detroit Pistons signed center Aron Baynes to a Contract.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Detroit Pistons signed center Aron Baynes to a Contract. # Transaction_Date: 2015-07-12 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20150712#Signing 945080#Detroit Pistons signed center Aron Baynes to a Contract.	20150712#Signing 945080 #1610612765.0#Detroit Pistons signed center Aron Baynes to a Contract.
/common/topic	Detroit Pistons signed center Joel Anthony to a Contract.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Detroit Pistons signed center Joel Anthony to a Contract. # Transaction_Date: 2015-07-20 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20150720#Signing 945303#Detroit Pistons signed center Joel Anthony to a Contract.	20150720#Signing 945303 #1610612765.0#Detroit Pistons signed center Joel Anthony to a Contract.
/common/topic	Detroit Pistons signed forward Adonis Thomas to a Contract.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Detroit Pistons signed forward Adonis Thomas to a Contract. # Transaction_Date: 2015-07-23 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20150723#Signing 945330#Detroit Pistons signed forward Adonis Thomas to a Contract.	20150723#Signing 945330 #1610612765.0#Detroit Pistons signed forward Adonis Thomas to a Contract.
/common/topic	Detroit Pistons signed forward Justin Harper to a 10-Day Contract.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Detroit Pistons signed forward Justin Harper to a 10-Day Contract. # Transaction_Date: 2016-02-24 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20160224#Signing 972182#Detroit Pistons signed forward Justin Harper to a 10-Day Contract.	20160224#Signing 972182 #1610612765.0#Detroit Pistons signed forward Justin Harper to a 10-Day Contract.
/common/topic	Detroit Pistons signed forward Justin Harper to a 10-Day Contract.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Detroit Pistons signed forward Justin Harper to a 10-Day Contract. # Transaction_Date: 2016-03-05 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20160305#Signing 972572#Detroit Pistons signed forward Justin Harper to a 10-Day Contract.	20160305#Signing 972572 #1610612765.0#Detroit Pistons signed forward Justin Harper to a 10-Day Contract.
/common/topic	Detroit Pistons signed guard Lorenzo Brown to a 10-Day Contract.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Detroit Pistons signed guard Lorenzo Brown to a 10-Day Contract. # Transaction_Date: 2016-03-18 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20160318#Signing 973084#Detroit Pistons signed guard Lorenzo Brown to a 10-Day Contract.	20160318#Signing 973084 #1610612765.0#Detroit Pistons signed guard Lorenzo Brown to a 10-Day Contract.
/common/topic	Detroit Pistons signed guard Lorenzo Brown to a 10-Day Contract.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Detroit Pistons signed guard Lorenzo Brown to a 10-Day Contract. # Transaction_Date: 2016-03-28 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20160328#Signing 973304#Detroit Pistons signed guard Lorenzo Brown to a 10-Day Contract.	20160328#Signing 973304 #1610612765.0#Detroit Pistons signed guard Lorenzo Brown to a 10-Day Contract.
/common/topic	Detroit Pistons signed guard Lorenzo Brown to a Rest-of-Season Contract.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Detroit Pistons signed guard Lorenzo Brown to a Rest-of-Season Contract. # Transaction_Date: 2016-04-13 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20160413#Signing 973728#Detroit Pistons signed guard Lorenzo Brown to a Rest-of-Season Contract.	20160413#Signing 973728 #1610612765.0#Detroit Pistons signed guard Lorenzo Brown to a Rest-of-Season Contract.
/common/topic	Detroit Pistons waived center Jordan Bachynski.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Detroit Pistons waived center Jordan Bachynski. # Transaction_Date: 2015-10-22 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20151022#Waive 957774#Detroit Pistons waived center Jordan Bachynski.	20151022#Waive 957774 #1610612765.0#Detroit Pistons waived center Jordan Bachynski.
/common/topic	Detroit Pistons waived forward Adonis Thomas.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Detroit Pistons waived forward Adonis Thomas. # Transaction_Date: 2015-10-22 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20151022#Waive 957776#Detroit Pistons waived forward Adonis Thomas.	20151022#Waive 957776 #1610612765.0#Detroit Pistons waived forward Adonis Thomas.
/common/topic	Detroit Pistons waived forward Cartier Martin.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Detroit Pistons waived forward Cartier Martin. # Transaction_Date: 2015-10-22 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20151022#Waive 957775#Detroit Pistons waived forward Cartier Martin.	20151022#Waive 957775 #1610612765.0#Detroit Pistons waived forward Cartier Martin.
/common/topic	Detroit Pistons waived forward Danny Granger.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Detroit Pistons waived forward Danny Granger. # Transaction_Date: 2015-10-26 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20151026#Waive 958190#Detroit Pistons waived forward Danny Granger.	20151026#Waive 958190 #1610612765.0#Detroit Pistons waived forward Danny Granger.
/common/topic	Detroit Pistons waived forward Eric Griffin.	http://stats.nba.com/transactions	*Find or create each transaction and curate as per guidelines* Transaction_Description: Detroit Pistons waived forward Eric Griffin. # Transaction_Date: 2015-10-07 # URL: http://stats.nba.com/transactions	SPLGROSTNba	20151007#Waive 957250#Detroit Pistons waived forward Eric Griffin.	20151007#Waive 957250 #1610612765.0#Detroit Pistons waived forward Eric Griffin.
