task_type	task_name	url	description	tag	external_id	external_id_old
/american_football/football_player	Manasseh Garner	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Manasseh_Garner2016-1-13Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Manasseh Garner # Team: buffalobills # Date: 2016-1-13 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Manasseh_Garner2016-1-13Reserve/Future	SPLGROSTNfl	2016113#Manasseh Garner#buffalobills#Reserve/Future	2016113#Manasseh Garner#buffalobills
/american_football/football_player	Marcel Reece	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Marcel_Reece2016-1-04Suspension_Lifted_by_Commissioner	*Find or create each transaction and curate as per guidelines* Player Name: Marcel Reece # Team: oaklandraiders # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Marcel_Reece2016-1-04Suspension_Lifted_by_Commissioner	SPLGROUSNflMar14	2016104#Marcel Reece#oaklandraiders#Suspension Lifted by Commissioner	2016104#Marcel Reece#oaklandraiders
/american_football/football_player	Marcus Lucas	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Marcus_Lucas2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Marcus Lucas # Team: chicagobears # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Marcus_Lucas2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Marcus Lucas#chicagobears#Reserve/Future	2016105#Marcus Lucas#chicagobears
/american_football/football_player	Marcus Rush	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Marcus_Rush2016-1-06Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Marcus Rush # Team: sanfrancisco49ers # Date: 2016-1-06 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Marcus_Rush2016-1-06Reserve/Future	SPLGROSTNfl	2016106#Marcus Rush#sanfrancisco49ers#Reserve/Future	2016106#Marcus Rush#sanfrancisco49ers
/american_football/football_player	Marion Grice	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Marion_Grice2016-1-26Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Marion Grice # Team: arizonacardinals # Date: 2016-1-26 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Marion_Grice2016-1-26Reserve/Future	SPLGROSTNfl	2016126#Marion Grice#arizonacardinals#Reserve/Future	2016126#Marion Grice#arizonacardinals
/american_football/football_player	Martin Ifedi	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Martin_Ifedi2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Martin Ifedi # Team: tampabaybuccaneers # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Martin_Ifedi2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Martin Ifedi#tampabaybuccaneers#Reserve/Future	2016105#Martin Ifedi#tampabaybuccaneers
/american_football/football_player	Martin Wallace	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Martin_Wallace2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Martin Wallace # Team: chicagobears # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Martin_Wallace2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Martin Wallace#chicagobears#Reserve/Future	2016105#Martin Wallace#chicagobears
/american_football/football_player	Matt Blanchard	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Matt_Blanchard2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Matt Blanchard # Team: chicagobears # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Matt_Blanchard2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Matt Blanchard#chicagobears#Reserve/Future	2016105#Matt Blanchard#chicagobears
/american_football/football_player	Matt Feiler	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Matt_Feiler2016-1-18Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Matt Feiler # Team: pittsburghsteelers # Date: 2016-1-18 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Matt_Feiler2016-1-18Reserve/Future	SPLGROSTNfl	2016118#Matt Feiler#pittsburghsteelers#Reserve/Future	2016118#Matt Feiler#pittsburghsteelers
/american_football/football_player	Matt Lengel	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Matt_Lengel2016-1-11Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Matt Lengel # Team: cincinnatibengals # Date: 2016-1-11 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Matt_Lengel2016-1-11Reserve/Future	SPLGROSTNfl	2016111#Matt Lengel#cincinnatibengals#Reserve/Future	2016111#Matt Lengel#cincinnatibengals
/american_football/football_player	Matt Rotheram	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Matt_Rotheram2016-1-18Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Matt Rotheram # Team: greenbaypackers # Date: 2016-1-18 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Matt_Rotheram2016-1-18Reserve/Future	SPLGROSTNfl	2016118#Matt Rotheram#greenbaypackers#Reserve/Future	2016118#Matt Rotheram#greenbaypackers
/american_football/football_player	Matt Simms	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Matt_Simms2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Matt Simms # Team: atlantafalcons # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Matt_Simms2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Matt Simms#atlantafalcons#Reserve/Future	2016104#Matt Simms#atlantafalcons
/american_football/football_player	Matthew Masifilo	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Matthew_Masifilo2016-1-06Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Matthew Masifilo # Team: tampabaybuccaneers # Date: 2016-1-06 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Matthew_Masifilo2016-1-06Reserve/Future	SPLGROSTNfl	2016106#Matthew Masifilo#tampabaybuccaneers#Reserve/Future	2016106#Matthew Masifilo#tampabaybuccaneers
/american_football/football_player	Melvin White	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Melvin_White2016-1-15Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Melvin White # Team: losangelesrams # Date: 2016-1-15 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Melvin_White2016-1-15Reserve/Future	SPLGROSTNfl	2016115#Melvin White#losangelesrams#Reserve/Future	2016115#Melvin White#losangelesrams
/american_football/football_player	Michael Bennett	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Michael_Bennett2016-1-11Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Michael Bennett # Team: cincinnatibengals # Date: 2016-1-11 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Michael_Bennett2016-1-11Reserve/Future	SPLGROSTNfl	2016111#Michael Bennett#cincinnatibengals#Reserve/Future	2016111#Michael Bennett#cincinnatibengals
/american_football/football_player	Michael Huey	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Michael_Huey2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Michael Huey # Team: sandiegochargers # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Michael_Huey2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Michael Huey#sandiegochargers#Reserve/Future	2016105#Michael Huey#sandiegochargers
/american_football/football_player	Michael Liedtke	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Michael_Liedtke2016-1-18Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Michael Liedtke # Team: kansascitychiefs # Date: 2016-1-18 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Michael_Liedtke2016-1-18Reserve/Future	SPLGROSTNfl	2016118#Michael Liedtke#kansascitychiefs#Reserve/Future	2016118#Michael Liedtke#kansascitychiefs
/american_football/football_player	Michael Wilhoite	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Michael_Wilhoite2016-1-02Reserve/Injured	*Find or create each transaction and curate as per guidelines* Player Name: Michael Wilhoite # Team: sanfrancisco49ers # Date: 2016-1-02 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Michael_Wilhoite2016-1-02Reserve/Injured	SPLGROUSNflMar14	2016102#Michael Wilhoite#sanfrancisco49ers#Reserve/Injured	2016102#Michael Wilhoite#sanfrancisco49ers
/american_football/football_player	Mike Hull	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Mike_Hull2016-1-02Free_Agent_Signing	*Find or create each transaction and curate as per guidelines* Player Name: Mike Hull # Team: miamidolphins # Date: 2016-1-02 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Mike_Hull2016-1-02Free_Agent_Signing	SPLGROSTNfl	2016102#Mike Hull#miamidolphins#Free Agent Signing	2016102#Mike Hull#miamidolphins
/american_football/football_player	Mike Hull	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Mike_Hull2016-1-02Terminated_(by_Player)_from_Practice_Squad	*Find or create each transaction and curate as per guidelines* Player Name: Mike Hull # Team: miamidolphins # Date: 2016-1-02 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Mike_Hull2016-1-02Terminated_(by_Player)_from_Practice_Squad	SPLGROUSNfl	2016102#Mike Hull#miamidolphins#Terminated (by Player) from Practice Squad	2016102#Mike Hull#miamidolphins
/american_football/football_player	Mike McAdoo	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Mike_McAdoo2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Mike McAdoo # Team: dallascowboys # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Mike_McAdoo2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Mike McAdoo#dallascowboys#Reserve/Future	2016104#Mike McAdoo#dallascowboys
/american_football/football_player	Mike Reilly	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Mike_Reilly2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Mike Reilly # Team: clevelandbrowns # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Mike_Reilly2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Mike Reilly#clevelandbrowns#Reserve/Future	2016105#Mike Reilly#clevelandbrowns
/american_football/football_player	Mitchell Bell	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Mitchell_Bell2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Mitchell Bell # Team: oaklandraiders # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Mitchell_Bell2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Mitchell Bell#oaklandraiders#Reserve/Future	2016104#Mitchell Bell#oaklandraiders
/american_football/football_player	Mitchell Henry	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Mitchell_Henry2016-1-18Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Mitchell Henry # Team: greenbaypackers # Date: 2016-1-18 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Mitchell_Henry2016-1-18Reserve/Future	SPLGROSTNfl	2016118#Mitchell Henry#greenbaypackers#Reserve/Future	2016118#Mitchell Henry#greenbaypackers
/american_football/football_player	Nathan Palmer	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Nathan_Palmer2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Nathan Palmer # Team: chicagobears # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Nathan_Palmer2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Nathan Palmer#chicagobears#Reserve/Future	2016105#Nathan Palmer#chicagobears
/american_football/football_player	Nick Boyle	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Nick_Boyle2016-1-04Suspension_Lifted_by_Commissioner	*Find or create each transaction and curate as per guidelines* Player Name: Nick Boyle # Team: baltimoreravens # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Nick_Boyle2016-1-04Suspension_Lifted_by_Commissioner	SPLGROUSNflMar14	2016104#Nick Boyle#baltimoreravens#Suspension Lifted by Commissioner	2016104#Nick Boyle#baltimoreravens
/american_football/football_player	Nick Harwell	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Nick_Harwell2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Nick Harwell # Team: tennesseetitans # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Nick_Harwell2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Nick Harwell#tennesseetitans#Reserve/Future	2016104#Nick Harwell#tennesseetitans
/american_football/football_player	Nick Perry	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Nick_Perry2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Nick Perry # Team: baltimoreravens # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Nick_Perry2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Nick Perry#baltimoreravens#Reserve/Future	2016104#Nick Perry#baltimoreravens
/american_football/football_player	Nick Toon	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Nick_Toon2016-1-01Free_Agent_Signing	*Find or create each transaction and curate as per guidelines* Player Name: Nick Toon # Team: losangelesrams # Date: 2016-1-01 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Nick_Toon2016-1-01Free_Agent_Signing	SPLGROSTNfl	2016101#Nick Toon#losangelesrams#Free Agent Signing	2016101#Nick Toon#losangelesrams
/american_football/football_player	Nick Toon	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Nick_Toon2016-1-01Terminated_(by_Player)_from_Practice_Squad	*Find or create each transaction and curate as per guidelines* Player Name: Nick Toon # Team: losangelesrams # Date: 2016-1-01 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Nick_Toon2016-1-01Terminated_(by_Player)_from_Practice_Squad	SPLGROUSNfl	2016101#Nick Toon#losangelesrams#Terminated (by Player) from Practice Squad	2016101#Nick Toon#losangelesrams
/american_football/football_player	Nordly Capi	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Nordly_Capi2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Nordly Capi # Team: baltimoreravens # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Nordly_Capi2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Nordly Capi#baltimoreravens#Reserve/Future	2016104#Nordly Capi#baltimoreravens
/american_football/football_player	Olsen Pierre	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Olsen_Pierre2016-1-26Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Olsen Pierre # Team: arizonacardinals # Date: 2016-1-26 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Olsen_Pierre2016-1-26Reserve/Future	SPLGROSTNfl	2016126#Olsen Pierre#arizonacardinals#Reserve/Future	2016126#Olsen Pierre#arizonacardinals
/american_football/football_player	Omar Bolden	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Omar_Bolden2016-1-19Reserve/Injured	*Find or create each transaction and curate as per guidelines* Player Name: Omar Bolden # Team: denverbroncos # Date: 2016-1-19 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Omar_Bolden2016-1-19Reserve/Injured	SPLGROUSNflMar14	2016119#Omar Bolden#denverbroncos#Reserve/Injured	2016119#Omar Bolden#denverbroncos
/american_football/football_player	Patrick Miller	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Patrick_Miller2016-1-06Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Patrick Miller # Team: jacksonvillejaguars # Date: 2016-1-06 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Patrick_Miller2016-1-06Reserve/Future	SPLGROSTNfl	2016106#Patrick Miller#jacksonvillejaguars#Reserve/Future	2016106#Patrick Miller#jacksonvillejaguars
/american_football/football_player	Paul Lasike	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Paul_Lasike2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Paul Lasike # Team: chicagobears # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Paul_Lasike2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Paul Lasike#chicagobears#Reserve/Future	2016105#Paul Lasike#chicagobears
/american_football/football_player	Phillip Hunt	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Phillip_Hunt2016-1-08Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Phillip Hunt # Team: neworleanssaints # Date: 2016-1-08 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Phillip_Hunt2016-1-08Reserve/Future	SPLGROSTNfl	2016108#Phillip Hunt#neworleanssaints#Reserve/Future	2016108#Phillip Hunt#neworleanssaints
/american_football/football_player	Phillip Sims	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Phillip_Sims2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Phillip Sims # Team: arizonacardinals # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Phillip_Sims2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Phillip Sims#arizonacardinals#Reserve/Future	2016105#Phillip Sims#arizonacardinals
/american_football/football_player	Phillip Thomas	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Phillip_Thomas2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Phillip Thomas # Team: buffalobills # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Phillip_Thomas2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Phillip Thomas#buffalobills#Reserve/Future	2016104#Phillip Thomas#buffalobills
/american_football/football_player	Pierce Burton	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Pierce_Burton2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Pierce Burton # Team: indianapoliscolts # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Pierce_Burton2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Pierce Burton#indianapoliscolts#Reserve/Future	2016105#Pierce Burton#indianapoliscolts
/american_football/football_player	Quanterus Smith	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Quanterus_Smith2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Quanterus Smith # Team: jacksonvillejaguars # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Quanterus_Smith2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Quanterus Smith#jacksonvillejaguars#Reserve/Future	2016105#Quanterus Smith#jacksonvillejaguars
/american_football/football_player	Quayshawn Nealy	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Quayshawn_Nealy2016-1-12Practice_Squad	*Find or create each transaction and curate as per guidelines* Player Name: Quayshawn Nealy # Team: arizonacardinals # Date: 2016-1-12 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Quayshawn_Nealy2016-1-12Practice_Squad	SPLGROUSNfl	2016112#Quayshawn Nealy#arizonacardinals#Practice Squad	2016112#Quayshawn Nealy#arizonacardinals
/american_football/football_player	Quayshawn Nealy	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Quayshawn_Nealy2016-1-26Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Quayshawn Nealy # Team: arizonacardinals # Date: 2016-1-26 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Quayshawn_Nealy2016-1-26Reserve/Future	SPLGROSTNfl	2016126#Quayshawn Nealy#arizonacardinals#Reserve/Future	2016126#Quayshawn Nealy#arizonacardinals
/american_football/football_player	RJ Harris	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#RJ_Harris2016-1-08Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: RJ Harris # Team: atlantafalcons # Date: 2016-1-08 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#RJ_Harris2016-1-08Reserve/Future	SPLGROSTNfl	2016108#RJ Harris#atlantafalcons#Reserve/Future	2016108#RJ Harris#atlantafalcons
/american_football/football_player	Rajion Neal	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Rajion_Neal2016-1-18Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Rajion Neal # Team: pittsburghsteelers # Date: 2016-1-18 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Rajion_Neal2016-1-18Reserve/Future	SPLGROSTNfl	2016118#Rajion Neal#pittsburghsteelers#Reserve/Future	2016118#Rajion Neal#pittsburghsteelers
/american_football/football_player	Randall Evans	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Randall_Evans2016-1-02Free_Agent_Signing	*Find or create each transaction and curate as per guidelines* Player Name: Randall Evans # Team: philadelphiaeagles # Date: 2016-1-02 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Randall_Evans2016-1-02Free_Agent_Signing	SPLGROSTNfl	2016102#Randall Evans#philadelphiaeagles#Free Agent Signing	2016102#Randall Evans#philadelphiaeagles
/american_football/football_player	Randall Evans	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Randall_Evans2016-1-02Terminated_(by_Player)_from_Practice_Squad	*Find or create each transaction and curate as per guidelines* Player Name: Randall Evans # Team: philadelphiaeagles # Date: 2016-1-02 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Randall_Evans2016-1-02Terminated_(by_Player)_from_Practice_Squad	SPLGROUSNfl	2016102#Randall Evans#philadelphiaeagles#Terminated (by Player) from Practice Squad	2016102#Randall Evans#philadelphiaeagles
/american_football/football_player	Rashaad Reynolds	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Rashaad_Reynolds2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Rashaad Reynolds # Team: jacksonvillejaguars # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Rashaad_Reynolds2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Rashaad Reynolds#jacksonvillejaguars#Reserve/Future	2016104#Rashaad Reynolds#jacksonvillejaguars
/american_football/football_player	Rashaan Melvin	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Rashaan_Melvin2016-1-25Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Rashaan Melvin # Team: newenglandpatriots # Date: 2016-1-25 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Rashaan_Melvin2016-1-25Reserve/Future	SPLGROSTNfl	2016125#Rashaan Melvin#newenglandpatriots#Reserve/Future	2016125#Rashaan Melvin#newenglandpatriots
/american_football/football_player	Rashad Lawrence	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Rashad_Lawrence2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Rashad Lawrence # Team: jacksonvillejaguars # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Rashad_Lawrence2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Rashad Lawrence#jacksonvillejaguars#Reserve/Future	2016104#Rashad Lawrence#jacksonvillejaguars
/american_football/football_player	Rasheed Bailey	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Rasheed_Bailey2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Rasheed Bailey # Team: jacksonvillejaguars # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Rasheed_Bailey2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Rasheed Bailey#jacksonvillejaguars#Reserve/Future	2016104#Rasheed Bailey#jacksonvillejaguars
/american_football/football_player	Ray Vinopal	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Ray_Vinopal2016-1-19Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Ray Vinopal # Team: dallascowboys # Date: 2016-1-19 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Ray_Vinopal2016-1-19Reserve/Future	SPLGROSTNfl	2016119#Ray Vinopal#dallascowboys#Reserve/Future	2016119#Ray Vinopal#dallascowboys
