task_type	task_name	url	description	tag	external_id	external_id_old
/american_football/football_player	Abou Toure	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Abou_Toure2016-1-05Practice_Squad	*Find or create each transaction and curate as per guidelines* Player Name: Abou Toure # Team: pittsburghsteelers # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Abou_Toure2016-1-05Practice_Squad	SPLGROUSNfl	2016105#Abou Toure#pittsburghsteelers#Practice Squad	2016105#Abou Toure#pittsburghsteelers
/american_football/football_player	Abou Toure	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Abou_Toure2016-1-18Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Abou Toure # Team: pittsburghsteelers # Date: 2016-1-18 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Abou_Toure2016-1-18Reserve/Future	SPLGROSTNfl	2016118#Abou Toure#pittsburghsteelers#Reserve/Future	2016118#Abou Toure#pittsburghsteelers
/american_football/football_player	Abry Jones	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Abry_Jones2016-1-01Reserve/Injured	*Find or create each transaction and curate as per guidelines* Player Name: Abry Jones # Team: jacksonvillejaguars # Date: 2016-1-01 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Abry_Jones2016-1-01Reserve/Injured	SPLGROUSNflMar14	2016101#Abry Jones#jacksonvillejaguars#Reserve/Injured	2016101#Abry Jones#jacksonvillejaguars
/american_football/football_player	Adrien Robinson	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Adrien_Robinson2016-1-11Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Adrien Robinson # Team: newyorkgiants # Date: 2016-1-11 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Adrien_Robinson2016-1-11Reserve/Future	SPLGROSTNfl	2016111#Adrien Robinson#newyorkgiants#Reserve/Future	2016111#Adrien Robinson#newyorkgiants
/american_football/football_player	Al Louis-Jean	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Al_Louis-Jean2016-1-11Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Al Louis-Jean # Team: washingtonredskins # Date: 2016-1-11 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Al_Louis-Jean2016-1-11Reserve/Future	SPLGROSTNfl	2016111#Al Louis-Jean#washingtonredskins#Reserve/Future	2016111#Al Louis-Jean#washingtonredskins
/american_football/football_player	Alameda Ta'amu	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Alameda_Ta\047amu2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Alameda Ta'amu # Team: arizonacardinals # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Alameda_Ta\047amu2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Alameda Ta'amu#arizonacardinals#Reserve/Future	2016105#Alameda Ta'amu#arizonacardinals
/american_football/football_player	Alden Darby	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Alden_Darby2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Alden Darby # Team: neworleanssaints # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Alden_Darby2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Alden Darby#neworleanssaints#Reserve/Future	2016105#Alden Darby#neworleanssaints
/american_football/football_player	Alex Okafor	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Alex_Okafor2016-1-12Reserve/Non-Football_Injury	*Find or create each transaction and curate as per guidelines* Player Name: Alex Okafor # Team: arizonacardinals # Date: 2016-1-12 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Alex_Okafor2016-1-12Reserve/Non-Football_Injury	SPLGROUSNflMar14	2016112#Alex Okafor#arizonacardinals#Reserve/Non-Football Injury	2016112#Alex Okafor#arizonacardinals
/american_football/football_player	Alex Singleton	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Alex_Singleton2016-1-11Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Alex Singleton # Team: minnesotavikings # Date: 2016-1-11 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Alex_Singleton2016-1-11Reserve/Future	SPLGROSTNfl	2016111#Alex Singleton#minnesotavikings#Reserve/Future	2016111#Alex Singleton#minnesotavikings
/american_football/football_player	Andre Davis	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Andre_Davis2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Andre Davis # Team: tampabaybuccaneers # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Andre_Davis2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Andre Davis#tampabaybuccaneers#Reserve/Future	2016105#Andre Davis#tampabaybuccaneers
/american_football/football_player	Andrew East	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Andrew_East2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Andrew East # Team: kansascitychiefs # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Andrew_East2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Andrew East#kansascitychiefs#Reserve/Future	2016104#Andrew East#kansascitychiefs
/american_football/football_player	Andrew McDonald	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Andrew_McDonald2016-1-05Free_Agent_Signing	*Find or create each transaction and curate as per guidelines* Player Name: Andrew McDonald # Team: houstontexans # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Andrew_McDonald2016-1-05Free_Agent_Signing	SPLGROSTNfl	2016105#Andrew McDonald#houstontexans#Free Agent Signing	2016105#Andrew McDonald#houstontexans
/american_football/football_player	Andrew McDonald	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Andrew_McDonald2016-1-05Terminated_(by_Player)_from_Practice_Squad	*Find or create each transaction and curate as per guidelines* Player Name: Andrew McDonald # Team: houstontexans # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Andrew_McDonald2016-1-05Terminated_(by_Player)_from_Practice_Squad	SPLGROUSNfl	2016105#Andrew McDonald#houstontexans#Terminated (by Player) from Practice Squad	2016105#Andrew McDonald#houstontexans
/american_football/football_player	Andrew Quarless	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Andrew_Quarless2016-1-15Reserve/Injured	*Find or create each transaction and curate as per guidelines* Player Name: Andrew Quarless # Team: greenbaypackers # Date: 2016-1-15 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Andrew_Quarless2016-1-15Reserve/Injured	SPLGROUSNflMar14	2016115#Andrew Quarless#greenbaypackers#Reserve/Injured	2016115#Andrew Quarless#greenbaypackers
/american_football/football_player	Anthony Johnson	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Anthony_Johnson2016-1-11Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Anthony Johnson # Team: washingtonredskins # Date: 2016-1-11 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Anthony_Johnson2016-1-11Reserve/Future	SPLGROSTNfl	2016111#Anthony Johnson#washingtonredskins#Reserve/Future	2016111#Anthony Johnson#washingtonredskins
/american_football/football_player	Anthony Steen	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Anthony_Steen2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Anthony Steen # Team: miamidolphins # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Anthony_Steen2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Anthony Steen#miamidolphins#Reserve/Future	2016105#Anthony Steen#miamidolphins
/american_football/football_player	Antoine Everett	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Antoine_Everett2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Antoine Everett # Team: tampabaybuccaneers # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Antoine_Everett2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Antoine Everett#tampabaybuccaneers#Reserve/Future	2016105#Antoine Everett#tampabaybuccaneers
/american_football/football_player	Antoine McClain	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Antoine_McClain2016-1-26Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Antoine McClain # Team: arizonacardinals # Date: 2016-1-26 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Antoine_McClain2016-1-26Reserve/Future	SPLGROSTNfl	2016126#Antoine McClain#arizonacardinals#Reserve/Future	2016126#Antoine McClain#arizonacardinals
/american_football/football_player	Antwan Goodley	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Antwan_Goodley2016-1-18Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Antwan Goodley # Team: seattleseahawks # Date: 2016-1-18 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Antwan_Goodley2016-1-18Reserve/Future	SPLGROSTNfl	2016118#Antwan Goodley#seattleseahawks#Reserve/Future	2016118#Antwan Goodley#seattleseahawks
/american_football/football_player	Arthur Lynch	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Arthur_Lynch2016-1-04Suspension_Lifted_by_Commissioner	*Find or create each transaction and curate as per guidelines* Player Name: Arthur Lynch # Team: denverbroncos # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Arthur_Lynch2016-1-04Suspension_Lifted_by_Commissioner	SPLGROUSNflMar14	2016104#Arthur Lynch#denverbroncos#Suspension Lifted by Commissioner	2016104#Arthur Lynch#denverbroncos
/american_football/football_player	Asa Jackson	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Asa_Jackson2016-1-28Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Asa Jackson # Team: cincinnatibengals # Date: 2016-1-28 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Asa_Jackson2016-1-28Reserve/Future	SPLGROSTNfl	2016128#Asa Jackson#cincinnatibengals#Reserve/Future	2016128#Asa Jackson#cincinnatibengals
/american_football/football_player	Ashaad Mabry	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Ashaad_Mabry2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Ashaad Mabry # Team: neworleanssaints # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Ashaad_Mabry2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Ashaad Mabry#neworleanssaints#Reserve/Future	2016105#Ashaad Mabry#neworleanssaints
/american_football/football_player	Austin Reiter	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Austin_Reiter2016-1-11Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Austin Reiter # Team: washingtonredskins # Date: 2016-1-11 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Austin_Reiter2016-1-11Reserve/Future	SPLGROSTNfl	2016111#Austin Reiter#washingtonredskins#Reserve/Future	2016111#Austin Reiter#washingtonredskins
/american_football/football_player	Austin Willis	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Austin_Willis2016-1-21Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Austin Willis # Team: buffalobills # Date: 2016-1-21 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Austin_Willis2016-1-21Reserve/Future	SPLGROSTNfl	2016121#Austin Willis#buffalobills#Reserve/Future	2016121#Austin Willis#buffalobills
/american_football/football_player	BJ Dubose	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#BJ_Dubose2016-1-06Free_Agent_Signing	*Find or create each transaction and curate as per guidelines* Player Name: BJ Dubose # Team: minnesotavikings # Date: 2016-1-06 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#BJ_Dubose2016-1-06Free_Agent_Signing	SPLGROSTNfl	2016106#BJ Dubose#minnesotavikings#Free Agent Signing	2016106#BJ Dubose#minnesotavikings
/american_football/football_player	BJ Dubose	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#BJ_Dubose2016-1-06Terminated_(by_Player)_from_Practice_Squad	*Find or create each transaction and curate as per guidelines* Player Name: BJ Dubose # Team: minnesotavikings # Date: 2016-1-06 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#BJ_Dubose2016-1-06Terminated_(by_Player)_from_Practice_Squad	SPLGROUSNfl	2016106#BJ Dubose#minnesotavikings#Terminated (by Player) from Practice Squad	2016106#BJ Dubose#minnesotavikings
/american_football/football_player	BJ Finney	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#BJ_Finney2016-1-18Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: BJ Finney # Team: pittsburghsteelers # Date: 2016-1-18 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#BJ_Finney2016-1-18Reserve/Future	SPLGROSTNfl	2016118#BJ Finney#pittsburghsteelers#Reserve/Future	2016118#BJ Finney#pittsburghsteelers
/american_football/football_player	BJ McBryde	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#BJ_McBryde2016-1-05Practice_Squad;_Injured	*Find or create each transaction and curate as per guidelines* Player Name: BJ McBryde # Team: greenbaypackers # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#BJ_McBryde2016-1-05Practice_Squad;_Injured	SPLGROUSNfl	2016105#BJ McBryde#greenbaypackers#Practice Squad; Injured	2016105#BJ McBryde#greenbaypackers
/american_football/football_player	BJ McBryde	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#BJ_McBryde2016-1-19Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: BJ McBryde # Team: greenbaypackers # Date: 2016-1-19 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#BJ_McBryde2016-1-19Reserve/Future	SPLGROSTNfl	2016119#BJ McBryde#greenbaypackers#Reserve/Future	2016119#BJ McBryde#greenbaypackers
/american_football/football_player	Ben Beckwith	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Ben_Beckwith2016-1-01Waived,_No_Recall	*Find or create each transaction and curate as per guidelines* Player Name: Ben Beckwith # Team: sandiegochargers # Date: 2016-1-01 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Ben_Beckwith2016-1-01Waived,_No_Recall	SPLGROSTNfl	2016101#Ben Beckwith#sandiegochargers#Waived, No Recall	2016101#Ben Beckwith#sandiegochargers
/american_football/football_player	Ben Gardner	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Ben_Gardner2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Ben Gardner # Team: sandiegochargers # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Ben_Gardner2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Ben Gardner#sandiegochargers#Reserve/Future	2016104#Ben Gardner#sandiegochargers
/american_football/football_player	Ben Gottschalk	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Ben_Gottschalk2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Ben Gottschalk # Team: tampabaybuccaneers # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Ben_Gottschalk2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Ben Gottschalk#tampabaybuccaneers#Reserve/Future	2016105#Ben Gottschalk#tampabaybuccaneers
/american_football/football_player	Ben Heenan	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Ben_Heenan2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Ben Heenan # Team: indianapoliscolts # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Ben_Heenan2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Ben Heenan#indianapoliscolts#Reserve/Future	2016105#Ben Heenan#indianapoliscolts
/american_football/football_player	Ben Koyack	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Ben_Koyack2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Ben Koyack # Team: jacksonvillejaguars # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Ben_Koyack2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Ben Koyack#jacksonvillejaguars#Reserve/Future	2016104#Ben Koyack#jacksonvillejaguars
/american_football/football_player	Ben Malena	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Ben_Malena2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Ben Malena # Team: dallascowboys # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Ben_Malena2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Ben Malena#dallascowboys#Reserve/Future	2016104#Ben Malena#dallascowboys
/american_football/football_player	Bennie Logan	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Bennie_Logan2016-1-02Reserve/Injured	*Find or create each transaction and curate as per guidelines* Player Name: Bennie Logan # Team: philadelphiaeagles # Date: 2016-1-02 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Bennie_Logan2016-1-02Reserve/Injured	SPLGROUSNflMar14	2016102#Bennie Logan#philadelphiaeagles#Reserve/Injured	2016102#Bennie Logan#philadelphiaeagles
/american_football/football_player	Blaine Clausell	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Blaine_Clausell2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Blaine Clausell # Team: baltimoreravens # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Blaine_Clausell2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Blaine Clausell#baltimoreravens#Reserve/Future	2016104#Blaine Clausell#baltimoreravens
/american_football/football_player	Blake Annen	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Blake_Annen2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Blake Annen # Team: buffalobills # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Blake_Annen2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Blake Annen#buffalobills#Reserve/Future	2016104#Blake Annen#buffalobills
/american_football/football_player	Blake Renaud	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Blake_Renaud2016-1-11Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Blake Renaud # Team: minnesotavikings # Date: 2016-1-11 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Blake_Renaud2016-1-11Reserve/Future	SPLGROSTNfl	2016111#Blake Renaud#minnesotavikings#Reserve/Future	2016111#Blake Renaud#minnesotavikings
/american_football/football_player	Brad Sorensen	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Brad_Sorensen2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Brad Sorensen # Team: sandiegochargers # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Brad_Sorensen2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Brad Sorensen#sandiegochargers#Reserve/Future	2016104#Brad Sorensen#sandiegochargers
/american_football/football_player	Brandon Bostick	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Brandon_Bostick2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Brandon Bostick # Team: newyorkjets # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Brandon_Bostick2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Brandon Bostick#newyorkjets#Reserve/Future	2016105#Brandon Bostick#newyorkjets
/american_football/football_player	Brandon Cottom	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Brandon_Cottom2016-1-18Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Brandon Cottom # Team: seattleseahawks # Date: 2016-1-18 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Brandon_Cottom2016-1-18Reserve/Future	SPLGROSTNfl	2016118#Brandon Cottom#seattleseahawks#Reserve/Future	2016118#Brandon Cottom#seattleseahawks
/american_football/football_player	Brandon Dixon	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Brandon_Dixon2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Brandon Dixon # Team: neworleanssaints # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Brandon_Dixon2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Brandon Dixon#neworleanssaints#Reserve/Future	2016105#Brandon Dixon#neworleanssaints
/american_football/football_player	Brandon Hepburn	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Brandon_Hepburn2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Brandon Hepburn # Team: philadelphiaeagles # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Brandon_Hepburn2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Brandon Hepburn#philadelphiaeagles#Reserve/Future	2016104#Brandon Hepburn#philadelphiaeagles
/american_football/football_player	Brandon McGee	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Brandon_McGee2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Brandon McGee # Team: dallascowboys # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Brandon_McGee2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Brandon McGee#dallascowboys#Reserve/Future	2016104#Brandon McGee#dallascowboys
/american_football/football_player	Brandon Thompson	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Brandon_Thompson2016-1-06Reserve/Injured	*Find or create each transaction and curate as per guidelines* Player Name: Brandon Thompson # Team: cincinnatibengals # Date: 2016-1-06 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Brandon_Thompson2016-1-06Reserve/Injured	SPLGROUSNflMar14	2016106#Brandon Thompson#cincinnatibengals#Reserve/Injured	2016106#Brandon Thompson#cincinnatibengals
/american_football/football_player	Brennen Beyer	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Brennen_Beyer2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Brennen Beyer # Team: baltimoreravens # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Brennen_Beyer2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Brennen Beyer#baltimoreravens#Reserve/Future	2016104#Brennen Beyer#baltimoreravens
/american_football/football_player	Brett Boyko	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Brett_Boyko2016-1-04Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Brett Boyko # Team: philadelphiaeagles # Date: 2016-1-04 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Brett_Boyko2016-1-04Reserve/Future	SPLGROSTNfl	2016104#Brett Boyko#philadelphiaeagles#Reserve/Future	2016104#Brett Boyko#philadelphiaeagles
/american_football/football_player	Brian Mihalik	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Brian_Mihalik2016-1-20Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Brian Mihalik # Team: philadelphiaeagles # Date: 2016-1-20 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Brian_Mihalik2016-1-20Reserve/Future	SPLGROSTNfl	2016120#Brian Mihalik#philadelphiaeagles#Reserve/Future	2016120#Brian Mihalik#philadelphiaeagles
/american_football/football_player	Brock Vereen	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Brock_Vereen2016-1-25Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Brock Vereen # Team: newenglandpatriots # Date: 2016-1-25 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Brock_Vereen2016-1-25Reserve/Future	SPLGROSTNfl	2016125#Brock Vereen#newenglandpatriots#Reserve/Future	2016125#Brock Vereen#newenglandpatriots
/american_football/football_player	Bryan Witzmann	http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Bryan_Witzmann2016-1-05Reserve/Future	*Find or create each transaction and curate as per guidelines* Player Name: Bryan Witzmann # Team: neworleanssaints # Date: 2016-1-05 # URL: http://www.nfl.com/transactions?transactionMonth=1&transactionYear=2016&transactionTeamAbbr=#Bryan_Witzmann2016-1-05Reserve/Future	SPLGROSTNfl	2016105#Bryan Witzmann#neworleanssaints#Reserve/Future	2016105#Bryan Witzmann#neworleanssaints
